application_id,applicant_name,email,phone,university,department,cgpa,submission_time,submission_hour,ip_address,device_type,time_to_fill_sec,resume_similarity_score,is_duplicate_email,is_duplicate_phone,apps_from_same_ip_1hr,email_domain_type,label
APP00390,Charles Solis,johnathan29498@nu.edu.pk,336508733,NED University,Accounting,2.58,29/05/2024 10:36,10,159.65.143.4,Mobile,700,0.174,FALSE,FALSE,1,university,normal
APP00527,Kevin Peterson,susan57645@uet.edu.pk,336966385,UET Lahore,Business Administration,3.55,20/06/2024 20:34,20,187.238.181.171,Tablet,200,0.416,FALSE,FALSE,1,university,normal
APP00588,Jessica Alexander,maydana17@yahoo.com,336114309,LUMS,Accounting,2.87,26/05/2024 19:37,19,69.201.234.110,Tablet,144,0.255,FALSE,FALSE,1,legit,normal
APP00927,Kyle Greer,catherine01@yopmail.com,302470022,GIK Institute,Mechanical Engineering,2.2,15/06/2024 8:39,8,104.74.248.174,Mobile,541,0.412,FALSE,FALSE,1,disposable,suspicious
APP00561,Jessica Peterson,james82935@yahoo.com,335345236,NUST,Computer Science,2.14,26/05/2024 19:16,19,166.202.163.29,Mobile,576,0.274,FALSE,FALSE,1,legit,normal
APP00240,Richard Johnson,zburnett426@live.com,302947320,PMAS-UAAR,Accounting,2.27,20/03/2024 13:29,13,106.14.250.43,Desktop,331,0.192,FALSE,FALSE,1,legit,normal
APP00412,Kayla Miller,wwilliams697@live.com,334417412,University of Karachi,Data Science,3.49,03/05/2024 10:23,10,4.107.241.183,Desktop,692,0.14,FALSE,FALSE,1,legit,normal
APP00212,Gabriel Jackson,amygallegos47@nust.edu.pk,313448176,FAST NUCES,Business Administration,3.05,29/05/2024 17:46,17,61.247.57.102,Mobile,547,0.108,FALSE,FALSE,1,university,normal
APP00856,Robert Smith,vargascrystal@yahoo.com,322458649,UET Lahore,Electrical Engineering,3.5,24/01/2024 18:05,18,46.241.133.20,Desktop,198,0.748,FALSE,FALSE,1,legit,suspicious
APP01056,Dana Spencer,user4532@mailinator.com,3007945478,IBA Karachi,Mechanical Engineering,0.37,07/03/2024 23:02,23,154.254.232.9,Mobile,5,0.949,TRUE,TRUE,16,disposable,fake
APP00948,Alexander Austin MD,williamhendricks@gmail.com,339365975,FAST NUCES,Business Administration,2.82,01/02/2024 15:10,15,219.247.41.23,Mobile,76,0.211,FALSE,FALSE,3,legit,suspicious
APP00228,Jeremiah Curry,haleyshaun106@nust.edu.pk,302503554,Quaid-i-Azam University,Data Science,2.18,02/06/2024 20:20,20,12.151.131.174,Mobile,514,0.228,FALSE,FALSE,1,university,normal
APP01016,Summer Elliott,user7252@mailinator.com,3007078334,SZABIST,Electrical Engineering,3.71,02/02/2024 2:03,2,197.67.240.58,Mobile,6,0.953,TRUE,FALSE,14,disposable,fake
APP00619,Steven Hunt,cbranch837@hotmail.com,339776515,GIK Institute,Business Administration,2.33,18/03/2024 8:47,8,45.16.3.172,Mobile,241,0.471,FALSE,FALSE,1,legit,normal
APP00966,Tracey Mann,lcarpenter@yahoo.com,306907989,COMSATS,Data Science,2,04/03/2024 15:07,15,140.47.226.118,Desktop,18,0.312,FALSE,FALSE,1,legit,suspicious
APP00945,Pamela Dillon,goodwintiffany@gmail.com,316413691,University of Karachi,Mechanical Engineering,2.36,03/03/2024 9:13,9,32.200.143.200,Mobile,19,0.08,FALSE,FALSE,1,legit,suspicious
APP00178,Joseph Ball,andrew66587@gmail.com,304200829,FAST NUCES,Electrical Engineering,2.6,08/02/2024 14:44,14,180.98.201.191,Mobile,328,0.426,FALSE,FALSE,1,legit,normal
APP01064,Cynthia Nguyen,user9103@tempmail.com,3003240199,University of Karachi,Mechanical Engineering,0.18,01/06/2024 23:00,23,113.129.253.61,Mobile,5,0.907,TRUE,TRUE,10,disposable,fake
APP00537,Sarah King,hhernandez584@live.com,328293509,Bahria University,Business Administration,3.88,29/05/2024 8:39,8,117.2.199.105,Mobile,642,0.07,FALSE,FALSE,1,legit,normal
APP00136,Thomas Sampson,erikwilliams693@nu.edu.pk,318452417,NED University,Business Administration,3.43,24/04/2024 11:34,11,14.135.229.67,Mobile,364,0.445,FALSE,FALSE,1,university,normal
APP00804,David Wilson,timothy35129@outlook.com,303913796,NED University,Data Science,3.58,22/02/2024 11:32,11,65.95.168.141,Mobile,200,0.257,FALSE,FALSE,1,legit,normal
APP00448,Johnathan Kelly,rachelcox504@uet.edu.pk,316379509,FAST NUCES,Software Engineering,2.09,16/05/2024 8:11,8,118.58.181.167,Mobile,224,0.069,FALSE,FALSE,1,university,normal
APP00909,Tyler Wood,jtucker@hotmail.com,313542382,SZABIST,Electrical Engineering,2.15,09/06/2024 9:45,9,107.220.86.181,Tablet,29,0.444,FALSE,FALSE,1,legit,suspicious
APP01097,Philip Lucas,user5071@tempmail.com,3002726662,SZABIST,Business Administration,0.16,10/02/2024 2:03,2,197.67.240.58,Mobile,3,0.919,TRUE,TRUE,20,disposable,fake
APP00008,Jean Monroe,susanstrickland235@gmail.com,306292423,University of Karachi,Business Administration,2.13,25/05/2024 22:45,22,120.228.83.145,Mobile,442,0.275,FALSE,FALSE,1,legit,normal
APP00666,Christopher Johnson,csmith221@uet.edu.pk,324176986,University of Karachi,Software Engineering,2.78,07/02/2024 8:18,8,180.89.228.216,Mobile,388,0.248,FALSE,FALSE,1,university,normal
APP00156,David Sharp,michaelbell322@nust.edu.pk,325187788,NUST,Computer Science,3.4,07/05/2024 16:24,16,177.83.240.138,Mobile,695,0.426,FALSE,FALSE,1,university,normal
APP00705,Robert Ross,ajimenez343@nu.edu.pk,313063320,PMAS-UAAR,Software Engineering,2.83,16/04/2024 20:49,20,97.153.115.121,Mobile,126,0.445,FALSE,FALSE,1,university,normal
APP00358,Cindy Torres,bradyjames459@uet.edu.pk,309362706,COMSATS,Business Administration,2.23,07/05/2024 19:41,19,83.250.119.222,Mobile,138,0.227,FALSE,FALSE,1,university,normal
APP00991,Bonnie Ortega DVM,campbellwilliam@live.com,323171340,Bahria University,Business Administration,3.15,28/05/2024 13:37,13,54.248.144.66,Desktop,752,0.725,FALSE,FALSE,1,legit,suspicious
APP00224,Ashley Bennett,collinsmary448@yahoo.com,312275374,Quaid-i-Azam University,Data Science,3.46,01/06/2024 14:49,14,183.251.217.194,Mobile,454,0.15,FALSE,FALSE,1,legit,normal
APP00330,Jimmy Woodard,duranwilliam679@iba.edu.pk,325742531,UET Lahore,Accounting,2.21,17/01/2024 13:17,13,61.239.236.74,Mobile,775,0.152,FALSE,FALSE,1,university,normal
APP00592,Sierra Coffey,gonzalezjamie180@nu.edu.pk,304434507,LUMS,Business Administration,2.45,30/01/2024 18:30,18,118.214.33.195,Tablet,875,0.319,FALSE,FALSE,1,university,normal
APP00960,Elizabeth Fry,david73@hotmail.com,334557877,LUMS,Electrical Engineering,2.98,10/05/2024 13:03,13,24.11.86.121,Mobile,29,0.054,FALSE,FALSE,1,legit,suspicious
APP00926,Jennifer Arias,cochranmelissa@yahoo.com,338187084,Quaid-i-Azam University,Software Engineering,3.08,11/02/2024 16:27,16,223.130.124.137,Mobile,30,0.363,FALSE,FALSE,1,legit,suspicious
APP00629,Colton Chung,ashley98123@yahoo.com,317623837,University of Karachi,Accounting,3.12,27/01/2024 19:59,19,123.140.51.129,Mobile,292,0.536,FALSE,FALSE,1,legit,normal
APP00788,Stephanie Mendoza,ftyler655@yahoo.com,337394729,Quaid-i-Azam University,Accounting,2.76,19/02/2024 14:02,14,95.59.200.180,Mobile,130,0.39,FALSE,FALSE,1,legit,normal
APP00744,Whitney Carroll,jennyvelasquez689@uet.edu.pk,312096569,NED University,Software Engineering,3.42,02/02/2024 12:59,12,59.251.82.242,Tablet,703,0.485,FALSE,FALSE,1,university,normal
APP00661,Jennifer Benjamin,bellgary868@hotmail.com,336358628,COMSATS,Electrical Engineering,3.66,04/02/2024 12:11,12,163.11.147.31,Desktop,823,0.18,FALSE,FALSE,1,legit,normal
APP00583,Austin Owen,jeff5862@uet.edu.pk,323290115,NUST,Mechanical Engineering,2.88,17/04/2024 10:48,10,71.152.111.240,Mobile,471,0.162,FALSE,FALSE,1,university,normal
APP00694,Kristina Reyes,sara309@nu.edu.pk,308244199,University of Karachi,Mechanical Engineering,2.94,28/05/2024 17:46,17,104.31.82.97,Tablet,687,0.02,FALSE,FALSE,1,university,normal
APP01063,Melissa Rodriguez,user1294@yopmail.com,3007279004,FAST NUCES,Electrical Engineering,0.13,27/06/2024 2:03,2,208.244.179.164,Mobile,5,0.965,TRUE,FALSE,8,disposable,fake
APP00707,Cindy Dean,smithkenneth432@iba.edu.pk,313315160,GIK Institute,Electrical Engineering,2.79,14/04/2024 22:29,22,111.44.239.241,Desktop,648,0.199,FALSE,FALSE,1,university,normal
APP00595,Michelle Martinez,olsonkimberly193@yahoo.com,332464797,NUST,Electrical Engineering,3.71,14/03/2024 9:06,9,94.168.47.59,Mobile,288,0.383,FALSE,FALSE,1,legit,normal
APP00631,Shirley Williams,yguzman365@nust.edu.pk,337785437,COMSATS,Data Science,2.53,26/04/2024 9:07,9,113.228.95.141,Mobile,376,0.127,FALSE,FALSE,1,university,normal
APP01048,Jessica Dorsey,user6280@tempmail.com,3003397195,PMAS-UAAR,Electrical Engineering,3.89,31/01/2024 23:02,23,154.254.232.9,Mobile,2,0.983,TRUE,TRUE,16,disposable,fake
APP00441,Doris Lambert,donald17135@hotmail.com,311479346,FAST NUCES,Accounting,2.68,24/03/2024 21:30,21,54.93.78.29,Tablet,598,0.297,FALSE,FALSE,1,legit,normal
APP00733,Michael Harmon,harrismatthew276@gmail.com,305132498,GIK Institute,Data Science,3.24,02/02/2024 12:36,12,59.158.24.215,Mobile,536,0.465,FALSE,FALSE,1,legit,normal
APP00844,Kimberly Proctor,jamesthompson@live.com,304480664,SZABIST,Computer Science,2.35,02/06/2024 19:11,19,88.48.113.10,Desktop,12,0.44,FALSE,FALSE,1,legit,suspicious
APP00941,Randy Anderson,raymond24@yahoo.com,325591361,COMSATS,Software Engineering,3.86,30/03/2024 19:35,19,155.93.133.248,Mobile,24,0.41,FALSE,FALSE,1,legit,suspicious
APP00164,Jonathan Davenport,carolyn96657@iba.edu.pk,313586950,LUMS,Accounting,3.19,03/06/2024 13:53,13,200.123.48.68,Mobile,697,0.475,FALSE,FALSE,1,university,normal
APP00229,Patrick Edwards,tparrish743@yahoo.com,319742683,LUMS,Accounting,2.72,05/02/2024 12:19,12,64.221.93.105,Mobile,394,0.035,FALSE,FALSE,1,legit,normal
APP00502,Greg Torres,tanyalopez745@nust.edu.pk,317353173,Air University,Electrical Engineering,2.08,13/02/2024 22:21,22,173.240.99.76,Tablet,699,0.474,FALSE,FALSE,1,university,normal
APP00870,James Miller,johncastillo@yahoo.com,314848428,NUST,Software Engineering,2.78,11/03/2024 11:59,11,120.47.81.150,Mobile,88,0.339,FALSE,FALSE,3,legit,suspicious
APP00213,Brittany Knapp,wjohnson389@outlook.com,319376888,Air University,Accounting,3.79,27/03/2024 12:48,12,159.134.123.8,Tablet,620,0.353,FALSE,FALSE,1,legit,normal
APP00912,Frank Peterson,zhawkins@outlook.com,323847389,University of Punjab,Business Administration,2.31,12/03/2024 17:23,17,164.139.50.166,Mobile,23,0.099,FALSE,FALSE,1,legit,suspicious
APP00080,Dawn Russell,cynthia51511@hotmail.com,329537455,Bahria University,Business Administration,2.79,03/05/2024 15:15,15,93.251.184.215,Desktop,587,0.211,FALSE,FALSE,1,legit,normal
APP00149,Cindy Park MD,jensenpatricia956@nu.edu.pk,329646701,University of Karachi,Mechanical Engineering,3.03,05/03/2024 8:48,8,182.241.78.41,Mobile,782,0.196,FALSE,FALSE,1,university,normal
APP00303,Brian Hawkins,mcclainrussell972@gmail.com,331543292,LUMS,Data Science,2.6,05/06/2024 11:40,11,174.204.227.42,Mobile,699,0.273,FALSE,FALSE,1,legit,normal
APP00479,Dennis Austin,blevinsblake375@nust.edu.pk,324195887,Quaid-i-Azam University,Business Administration,3.13,07/01/2024 20:19,20,86.163.158.189,Tablet,293,0.339,FALSE,FALSE,1,university,normal
APP00775,Barbara Davis,joneslindsay740@lums.edu.pk,336715319,GIK Institute,Computer Science,2.59,18/02/2024 14:49,14,118.30.159.24,Mobile,834,0.241,FALSE,FALSE,1,university,normal
APP00605,Lisa Thompson,fitzpatrickvirginia201@live.com,302402399,Air University,Mechanical Engineering,2.85,20/06/2024 9:32,9,125.45.138.99,Mobile,523,0.175,FALSE,FALSE,1,legit,normal
APP00645,Amanda Levy,heatherparker185@iba.edu.pk,309660803,PMAS-UAAR,Software Engineering,3.1,24/02/2024 18:52,18,202.146.128.32,Tablet,880,0.147,FALSE,FALSE,1,university,normal
APP00044,Emily Wilkinson,sbowen908@nust.edu.pk,317442089,COMSATS,Electrical Engineering,2.46,16/06/2024 19:00,19,107.154.92.14,Tablet,888,0.487,FALSE,FALSE,1,university,normal
APP00483,Sarah Orozco,ccampbell928@uet.edu.pk,305285846,LUMS,Computer Science,2.54,27/06/2024 17:17,17,172.110.48.121,Mobile,174,0.52,FALSE,FALSE,1,university,normal
APP00134,Sherry Adkins,jenny0380@hotmail.com,322696860,Air University,Mechanical Engineering,3.03,14/05/2024 8:42,8,16.162.143.37,Tablet,464,0.34,FALSE,FALSE,1,legit,normal
APP00718,Antonio Kirk,lisa92488@hotmail.com,318485391,NUST,Business Administration,3.29,13/04/2024 17:35,17,211.104.225.137,Desktop,651,0.48,FALSE,FALSE,1,legit,normal
APP00862,Joseph Boyd,tinavega@outlook.com,331964635,Quaid-i-Azam University,Computer Science,3.2,25/03/2024 12:22,12,180.156.70.152,Mobile,14,0.49,FALSE,FALSE,1,legit,suspicious
APP00598,Desiree Taylor,kyle05498@nu.edu.pk,338684083,UET Lahore,Data Science,2.25,19/03/2024 10:50,10,18.119.213.252,Mobile,386,0.205,FALSE,FALSE,1,university,normal
APP00312,Nancy Howell,iwilliams917@lums.edu.pk,322529023,SZABIST,Data Science,2.74,04/04/2024 22:24,22,141.164.232.202,Mobile,498,0.025,FALSE,FALSE,1,university,normal
APP00409,Troy Davis,fgarcia824@uet.edu.pk,308138527,LUMS,Business Administration,2.91,29/02/2024 22:54,22,54.56.94.76,Mobile,205,0.482,FALSE,FALSE,1,university,normal
APP00568,Patrick Graves,rowejessica122@nust.edu.pk,319776491,COMSATS,Accounting,3.65,17/05/2024 10:47,10,102.188.248.141,Mobile,713,0.04,FALSE,FALSE,1,university,normal
APP00731,Angela Garrett,keith27146@nu.edu.pk,336439471,UET Lahore,Electrical Engineering,3.79,31/01/2024 8:12,8,188.52.70.94,Desktop,365,0.322,FALSE,FALSE,1,university,normal
APP00878,Kathryn Carter,kaylawoodard@live.com,323163157,UET Lahore,Computer Science,3.86,16/01/2024 20:44,20,221.103.29.209,Desktop,105,0.219,FALSE,FALSE,7,legit,suspicious
APP00937,Brenda Brown,michellearmstrong@hotmail.com,324030429,NUST,Computer Science,2.96,02/04/2024 22:53,22,103.182.213.211,Mobile,49,0.27,FALSE,FALSE,6,legit,suspicious
APP01077,Bradley Nelson,user1804@mailinator.com,3002394052,IBA Karachi,Accounting,0.21,25/04/2024 23:00,23,197.67.240.58,Mobile,6,0.955,TRUE,TRUE,18,disposable,fake
APP00897,Wesley Hoffman,robertwheeler@outlook.com,308077313,Air University,Data Science,3.51,26/02/2024 19:05,19,63.120.120.108,Mobile,86,0.112,FALSE,FALSE,3,legit,suspicious
APP00001,Matthew Crosby,jonathanlee26@yahoo.com,325108603,IBA Karachi,Software Engineering,3.4,22/06/2024 19:57,19,3.50.63.217,Mobile,678,0.232,FALSE,FALSE,1,legit,normal
APP00423,Lisa Farmer,andrea81423@nu.edu.pk,329665502,Air University,Computer Science,3.33,08/03/2024 11:18,11,108.196.211.55,Mobile,215,0.412,FALSE,FALSE,1,university,normal
APP00361,Seth Moreno,vrowe734@nu.edu.pk,332912994,NUST,Mechanical Engineering,3.25,01/01/2024 13:22,13,50.118.106.157,Tablet,768,0.161,FALSE,FALSE,1,university,normal
APP00383,Diana Wilson,preyes398@nust.edu.pk,337785511,University of Karachi,Business Administration,2.03,21/06/2024 9:34,9,103.130.171.104,Desktop,126,0.34,FALSE,FALSE,1,university,normal
APP00317,Joseph Chapman,ethan47855@hotmail.com,326364506,University of Punjab,Accounting,3.74,18/01/2024 9:24,9,197.125.222.128,Mobile,689,0.179,FALSE,FALSE,1,legit,normal
APP00923,Kevin Garner,nbenson@yahoo.com,308559125,PMAS-UAAR,Mechanical Engineering,2.25,25/04/2024 18:37,18,136.68.153.9,Mobile,219,0.41,TRUE,FALSE,1,legit,suspicious
APP00476,Tiffany Anderson,johnsonalison517@uet.edu.pk,304725978,University of Karachi,Business Administration,3.49,07/02/2024 10:21,10,137.70.207.203,Mobile,204,0.41,FALSE,FALSE,1,university,normal
APP00843,Ronald Griffin,ethanharris@yahoo.com,306456436,NUST,Accounting,3.77,17/05/2024 4:25,4,218.191.183.132,Mobile,837,0.306,FALSE,FALSE,1,legit,suspicious
APP00653,Jamie Powell,willie14958@outlook.com,334657573,LUMS,Computer Science,2.33,11/03/2024 15:26,15,110.123.177.36,Tablet,380,0.031,FALSE,FALSE,1,legit,normal
APP00715,Jennifer Ramirez,weberchelsea363@iba.edu.pk,301800824,GIK Institute,Accounting,3.79,24/04/2024 12:36,12,187.227.189.198,Mobile,874,0.186,FALSE,FALSE,1,university,normal
APP00929,Robyn Lewis,cpeters@yahoo.com,333087766,Quaid-i-Azam University,Mechanical Engineering,3.78,15/04/2024 22:52,22,212.178.133.156,Desktop,9,0.408,FALSE,FALSE,1,legit,suspicious
APP01062,Peter Molina,user1993@throwam.com,3003373320,GIK Institute,Business Administration,4.23,21/02/2024 2:02,2,197.67.240.58,Mobile,2,0.908,TRUE,TRUE,11,disposable,fake
APP00141,Randy Johnson,christina7129@outlook.com,322662338,PMAS-UAAR,Accounting,3.23,07/02/2024 10:02,10,164.74.190.81,Tablet,413,0.26,FALSE,FALSE,1,legit,normal
APP00173,Tracy Perez,nelsonchristian404@yahoo.com,326688907,Air University,Business Administration,3.43,20/02/2024 17:32,17,72.22.184.3,Desktop,531,0.025,FALSE,FALSE,1,legit,normal
APP00451,Deborah Bender,danielcain918@outlook.com,327401806,PMAS-UAAR,Computer Science,2.23,04/03/2024 14:49,14,165.32.68.72,Mobile,573,0.547,FALSE,FALSE,1,legit,normal
APP00126,William Duncan,wharper460@uet.edu.pk,326303930,LUMS,Electrical Engineering,2.13,23/04/2024 18:19,18,201.137.20.168,Desktop,401,0.194,FALSE,FALSE,1,university,normal
APP00540,Melissa Hale DVM,larsonwilliam861@nu.edu.pk,333588175,UET Lahore,Mechanical Engineering,3.27,04/02/2024 8:04,8,89.68.77.102,Mobile,783,0.397,FALSE,FALSE,1,university,normal
APP01070,Cynthia Nguyen,user954@throwam.com,3005968479,GIK Institute,Mechanical Engineering,0.18,05/01/2024 23:02,23,113.129.253.61,Mobile,7,0.951,TRUE,TRUE,16,disposable,fake
APP00914,Jose Stevens,oliviajones@yahoo.com,337152746,Air University,Mechanical Engineering,3.22,21/03/2024 13:05,13,10.163.13.154,Mobile,818,0.869,FALSE,FALSE,1,legit,suspicious
APP01098,Mary Thompson,user9103@tempmail.com,3005519499,IBA Karachi,Business Administration,4.24,19/03/2024 3:02,3,3.115.24.253,Mobile,5,0.931,TRUE,TRUE,17,disposable,fake
APP00091,Lonnie Jones,bradleymitchell602@nu.edu.pk,328118722,Bahria University,Business Administration,2.87,18/03/2024 11:24,11,114.240.11.207,Mobile,614,0.21,FALSE,FALSE,1,university,normal
APP01067,Shane Knapp,user9152@throwam.com,3007785940,GIK Institute,Mechanical Engineering,0.2,24/06/2024 23:00,23,117.72.183.14,Mobile,7,0.931,TRUE,FALSE,6,disposable,fake
APP00182,Thomas Wyatt,natalieeaton389@iba.edu.pk,336790398,GIK Institute,Mechanical Engineering,2.28,11/01/2024 12:45,12,54.223.18.185,Mobile,200,0.243,FALSE,FALSE,1,university,normal
APP00364,Tina Nelson DDS,amber95469@lums.edu.pk,319368955,FAST NUCES,Data Science,3.4,21/05/2024 22:27,22,66.227.2.232,Mobile,719,0.28,FALSE,FALSE,1,university,normal
APP00949,Tina Huber,fisheralyssa@live.com,308747246,UET Lahore,Software Engineering,3.64,13/04/2024 8:57,8,5.137.3.250,Tablet,29,0.022,FALSE,FALSE,1,legit,suspicious
APP00275,Harry Mendez,donaldsonkelly751@live.com,301492516,Quaid-i-Azam University,Mechanical Engineering,2.82,14/05/2024 9:16,9,60.93.76.2,Tablet,849,0.345,FALSE,FALSE,1,legit,normal
APP01071,Bradley Nelson,user7140@throwam.com,3007647377,IBA Karachi,Software Engineering,3.86,06/05/2024 23:02,23,129.226.0.248,Mobile,5,0.99,TRUE,FALSE,19,disposable,fake
APP00252,Erik Stevens,jeffery81896@live.com,308545256,UET Lahore,Business Administration,3.64,23/01/2024 15:55,15,152.133.69.147,Desktop,240,0.13,FALSE,FALSE,1,legit,normal
APP00070,Katelyn Haney,ujackson566@hotmail.com,303626181,FAST NUCES,Electrical Engineering,2.86,01/06/2024 15:18,15,208.136.59.97,Mobile,153,0.389,FALSE,FALSE,1,legit,normal
APP00292,Hailey Carpenter,jonesdanielle177@nust.edu.pk,324602338,University of Punjab,Software Engineering,2.52,24/04/2024 22:09,22,71.77.214.41,Desktop,155,0.339,FALSE,FALSE,1,university,normal
APP00132,Lauren Daugherty,uhodges318@nu.edu.pk,333163449,NED University,Accounting,3.78,20/03/2024 16:24,16,33.231.116.236,Desktop,778,0.447,FALSE,FALSE,1,university,normal
APP00301,Victor Bowers,catherinehaley722@nu.edu.pk,332695038,Quaid-i-Azam University,Business Administration,2.61,10/02/2024 19:27,19,139.10.107.39,Tablet,774,0.357,FALSE,FALSE,1,university,normal
APP01060,Mary Thompson,user7140@throwam.com,3007699704,COMSATS,Mechanical Engineering,0.32,22/06/2024 23:02,23,177.219.29.131,Mobile,3,0.931,TRUE,TRUE,13,disposable,fake
APP00327,Andrew Harris,amyclark167@gmail.com,314713654,SZABIST,Software Engineering,3.29,09/03/2024 18:26,18,221.214.196.186,Mobile,645,0.429,FALSE,FALSE,1,legit,normal
APP00145,Maria Morris,petersonlouis681@hotmail.com,309782613,Quaid-i-Azam University,Computer Science,3.81,19/05/2024 16:50,16,57.249.83.86,Desktop,639,0.215,FALSE,FALSE,1,legit,normal
APP00500,Julia Moran,jimmy83961@uet.edu.pk,317594565,University of Karachi,Business Administration,2.86,15/02/2024 15:37,15,115.157.216.153,Tablet,849,0.485,FALSE,FALSE,1,university,normal
APP00562,Melissa Trevino,humphreytaylor956@gmail.com,307551231,UET Lahore,Software Engineering,3.33,10/04/2024 17:00,17,185.238.47.232,Desktop,647,0.424,FALSE,FALSE,1,legit,normal
APP00977,Emily Moore,lindafisher@yahoo.com,323276513,University of Karachi,Data Science,2.39,19/03/2024 9:19,9,129.61.182.177,Tablet,700,0.751,FALSE,FALSE,1,legit,suspicious
APP00866,Patty Hansen,nchoi@yahoo.com,335459377,NUST,Electrical Engineering,2.95,06/05/2024 20:43,20,141.13.170.81,Mobile,104,0.413,FALSE,FALSE,6,legit,suspicious
APP00496,Joseph Bradford,elizabethwest438@outlook.com,331701728,NED University,Accounting,3.57,21/03/2024 14:39,14,6.49.33.107,Desktop,880,0.295,FALSE,FALSE,1,legit,normal
APP00339,Jacqueline Gardner,danielle76393@lums.edu.pk,301632925,Air University,Software Engineering,3.39,04/01/2024 22:20,22,188.126.25.238,Desktop,895,0.105,FALSE,FALSE,1,university,normal
